	Kingdom	Phylum	Class	Order	Family	Genus	Species	Score
f4857678f9cf83780617f3170bf0cdb4	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	C111	ND	ND	0.9995789077
893ab4953961335c7bec7197e51e212f	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	C111	ND	ND	0.9996417012
f348735ae640b9fa12f6fd6d2c831ce7	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	C111	ND	ND	0.9997672742
821d179f17c3c17a6d2c6e65fae1f173	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	EB1017	ND	ND	0.7465328116
a502e9472d12201647d748df0bc52814	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	EB1017	ND	ND	0.8057785373
4a0770d623894c76ab9c0e36bb566939	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	EB1017	ND	ND	0.8670468554
2f365b6a268e0ab604784f2691df6411	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	EB1017	ND	ND	0.8818142319
f775f8ffb4a5ea41be54dc6402bdd754	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Iamiaceae	Iamia	ND	0.9999792312
15075e86caf6e24cd7cb29c74f73cdaa	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Iamiaceae	Iamia	ND	0.999984693
5922c7d476057141a2d4ab91a53cabcd	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Iamiaceae	Iamia	ND	0.9999860924
b0be17decccf4e6fc88b39dbbb860b35	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Iamiaceae	ND	ND	0.7431889703
7c5f7e3bda5f584248fd16033e1ba247	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Iamiaceae	ND	ND	0.7727852095
2f7b1230899a7ae3b976ccfafa263497	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Iamiaceae	ND	ND	0.8324861708
c8996093d330a4abfa2ce9f3d3b77d8b	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Iamiaceae	ND	ND	0.8666116109
53221bf392f44b4f0fc419f69c670b6a	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Iamiaceae	ND	ND	0.878246113
23080d8625c4b25fc1067c121e05bb09	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Iamiaceae	ND	ND	0.983599338
6014653da04a210a29ada8439666cb48	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Microthrixaceae	ND	ND	0.8018988244
fc6970239f8eb95d480e97de08829f29	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Microthrixaceae	ND	ND	0.9999871227
384e593288ba2dff4b3ee12a15440323	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Microthrixaceae	ND	ND	0.9999892922
abca80128ad93f4ffd12bb3c6522057e	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Microthrixaceae	ND	ND	0.9999980986
6900a30264d8c32f32659e9fa5baddc6	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	ND	ND	ND	0.7010207307
a1dc9ef311461cf0594e5900ed5ebeb0	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	ND	ND	ND	0.7346305758
ee553b6c153ff3d3d38e292c5c6383f7	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	ND	ND	ND	0.7698950208
6e22790bfd9a106fa52985f9898aae65	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	ND	ND	ND	0.7923818053
e55b1bd30df4ef6dc2e00929ab6105c0	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	ND	ND	ND	0.8043909416
877b069d02f549dab49334ac96d02f7d	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	ND	ND	ND	0.8158184147
30a65b09eb3199121c148c52a23f3bec	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	ND	ND	ND	0.8204259905
cdee70470b4273e9a329f9ef4e858aef	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	ND	ND	ND	0.8469983211
b0bc2ff9bb38e9d9f02b4bd74eb0181f	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	ND	ND	ND	0.8551579544
b5e16e356e65ca491bebc2e433027fe7	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	ND	ND	ND	0.8693208999
90e7c6ee147ef1bd60489acdfe58d0c2	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	ND	ND	ND	0.885409104
931d7357eb74f05ca0a1f94ee83b266b	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	ND	ND	ND	0.9143035301
23963f974d7e06082a082176196442df	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	ND	ND	ND	0.9163701008
7426e39054af7c5a0c8b5a2b4dba8ae8	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	ND	ND	ND	0.9195151372
09aa8448d746dc3b831737e3dfc56bc8	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	ND	ND	ND	0.9210498555
347f08c1158ba3d6fa73334df9d84710	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	ND	ND	ND	0.930809337
32cca192f1f864278996b4004734c461	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	ND	ND	ND	0.9559832301
4660c1e135cca4ca3a8185e91d3a9c46	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	ND	ND	ND	0.9676007445
35c730f6f55f1b63517de61d5fa51e9a	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	ND	ND	ND	0.9708959875
9491900eba5978480f895fd66764bc2c	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	ND	ND	ND	0.9836233596
99e094a79c5e53dd624460be27a1a731	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	ND	ND	ND	0.9853085564
321c6e5fc0d16797cb5b858f45170df2	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	ND	ND	ND	0.985331531
4d1a57d00a290918bcb675476c0a9960	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	ND	ND	ND	0.9865471857
220d5ae7ef1d23d1372ee892bbd8ced3	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	ND	ND	ND	0.9873520534
fe99a1a05599cb15879523cded26dcc8	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	ND	ND	ND	0.9903633328
178dfb33ae8486c154d2dfb8b44b4458	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	ND	ND	ND	0.9917659966
79143b5a6ea6a935d8b231a05a6d95af	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	ND	ND	ND	0.9964942559
be5cd3615e5dc25e907161c25d92e6d9	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	ND	ND	ND	0.9965125637
173d17bf4a644ecef93be0e4d668e9a8	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	ND	ND	ND	0.999302477
0969cd8939e4c52911790dd516f3576e	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	ND	ND	ND	0.9994557847
63109c3890c4755a5ec52e570e16bc21	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	ND	ND	ND	0.9996087529
dca525a13b396b02bc068fd97414705c	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	ND	ND	ND	0.9997062073
adb4c74d07fd01d4bbff538c7190b40c	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	ND	ND	ND	0.999721878
42ba04ab1475e593777fb45b8c17302d	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	ND	ND	ND	0.999777338
4698fa302dc258959912a46eece47e72	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	ND	ND	ND	0.9998304986
e07b2e0a57478dfde4e391662f91c4d2	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	ND	ND	ND	0.9999212629
b187405ae2a0f54cff422e47518fe5ef	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	ND	ND	ND	0.9999389562
4625ed4e6629103820659a283c1b88e4	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	ACK-M1	ND	ND	0.9999869497
07fa384d89b5cfc5580f2a3df3f445b1	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	ACK-M1	ND	ND	0.9999996439
4803ae45d58ba045ce50ffefced9cd01	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Actinomycetaceae	Actinomyces	hyovaginalis	0.8624171
04d79e303a56ddfbf752294f6ee9a49a	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Actinomycetaceae	Actinomyces	ND	0.7573714321
3dc09a793345d51069577f5746d83d20	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Actinomycetaceae	Actinomyces	ND	0.7687802201
70010b94b26cc5eadb0741c17127551c	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Actinomycetaceae	Actinomyces	ND	0.7829270561
c85e00341bcad221524e9c38a3785e4a	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Actinomycetaceae	Actinomyces	ND	0.8038542493
d34e7bbc8bbb6810b676728b3b0f3237	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Actinomycetaceae	Actinomyces	ND	0.8624291046
d07392ee43b20567d57acebd62b2e4cc	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Actinomycetaceae	Actinomyces	ND	0.9559255944
279cc6c666b1fc26a13c627916735a2e	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Actinomycetaceae	Actinomyces	ND	0.960403903
1aec87c000627915ee06bf01f10e842d	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Actinomycetaceae	Actinomyces	ND	0.9785513157
49c87d5bf8e6b1956e6c1f2615e17a9f	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Actinomycetaceae	Actinomyces	ND	0.9903908407
4a86a458c8929bef515e0f8fb75d8cf1	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Actinomycetaceae	Actinomyces	ND	0.9952153756
0d23b862e35302f419943e6af31aadee	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Actinomycetaceae	Actinomyces	ND	0.9971045568
179efa0f56039f12c77b783452786b05	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Actinomycetaceae	Actinomyces	ND	0.9979352339
681e1a2228de9b1a45308285f150066c	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Actinomycetaceae	Actinomyces	ND	0.9987119966
891d3de4c1b50f5cf6d23cc70eabe28c	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Actinomycetaceae	N09	ND	0.9927863028
530b3a58e6f309b7b3f581648b8b98cf	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Actinomycetaceae	N09	ND	0.9945427113
6964db881ffc7079b068f00348c48745	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Actinomycetaceae	N09	ND	0.9976034139
baae027cf87d3d5167a23ea42068c22d	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Actinomycetaceae	ND	ND	0.7849021205
d51908db68e74bb057cd7e27d7cbf828	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Actinomycetaceae	ND	ND	0.8248927703
58ab2d835a3952eb5899b1610fbd81ff	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Actinomycetaceae	ND	ND	0.973856769
4ad32a267029e89610d9f46a343c0e45	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Actinospicaceae	ND	ND	0.8724174259
6ad09a7f21349adcd332b7f39c630deb	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Actinospicaceae	ND	ND	0.9137113018
8b9053a96a0b96393fa95d40c5414898	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Actinospicaceae	ND	ND	0.9672056141
a6c7ca69ee875804d37946f77548650a	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Actinospicaceae	ND	ND	0.9998429981
38bb0c006474d49baa06e6064033ccb5	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Actinospicaceae	ND	ND	0.9998515493
f2f0f332b9b2e71485323afc02388db7	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Actinospicaceae	ND	ND	0.9998792854
98d212ca055eb04016b6f1c775bd9687	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Actinospicaceae	ND	ND	0.9999434166
1de868316dc59872a8fa4bb0ddc89851	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Actinospicaceae	ND	ND	0.9999457685
2f28fc8bd40120eb01f8720c5213bafc	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Actinospicaceae	ND	ND	0.9999673842
cc032297fd01c479730f05475cb606ef	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Actinospicaceae	ND	ND	0.9999850977
700782d2f07525f04590cd5057d015ee	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Actinospicaceae	ND	ND	0.9999851347
612c417010e5d4caf0bae5e4dbeb7333	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Actinospicaceae	ND	ND	0.9999855391
5db981b8ed5169aefbceaed1aded3618	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Actinospicaceae	ND	ND	0.9999859664
5308e815ce403d69dfb88a247309628f	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Actinospicaceae	ND	ND	0.9999874232
25008c2e3c0a36dd7cecce66604a44f7	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Actinospicaceae	ND	ND	0.9999970984
5741444ee1dc488612ded0fbe93d37e1	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Actinospicaceae	ND	ND	0.9999974075
9283bdcd5bdc5a12e17a9d721d924993	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Actinosynnemataceae	Kibdelosporangium	ND	0.8782733231
79795ce9e1247aef8f260bd814482fda	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Actinosynnemataceae	Kibdelosporangium	ND	0.8952940036
cdf73321f8a371f628e173ad438322b7	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Actinosynnemataceae	ND	ND	0.7371397027
58538cc8922548a2d6c190e9cf6fc80d	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Actinosynnemataceae	ND	ND	0.9844118101
01b03233fe7f1ea847da1d28f09a087c	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Bogoriellaceae	Georgenia	ND	0.9765562549
96ac38312e6d5a53454c5092e5e5e953	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Brevibacteriaceae	Brevibacterium	aureum	0.9450461961
eff9e8a7ff2aca61ed2ee1eb39b45022	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Brevibacteriaceae	Brevibacterium	aureum	0.9985797507
0f3eb20eb749e9c53ee5cd092683066a	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Brevibacteriaceae	Brevibacterium	casei	0.9938674852
b1b8d3903c0acf93bb0691789b370865	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Brevibacteriaceae	Brevibacterium	ND	0.726190885
b5845ed30ba488cc49ed065a07527391	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Brevibacteriaceae	Brevibacterium	ND	0.8683786897
6b7fe5b2b933455597c89dd95e81c873	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Brevibacteriaceae	Brevibacterium	ND	0.89810849
7c8078a420bd2081b9fca5b83a267a2a	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Brevibacteriaceae	Brevibacterium	ND	0.921005585
db8a1b0fae64baee1cc9ba9a73bd7832	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Brevibacteriaceae	Brevibacterium	ND	0.9810532904
4a6b042228adc8f92a6a9d3696418968	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Brevibacteriaceae	Brevibacterium	ND	0.9915062694
62f43b233a30f3798341721fc051f049	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Brevibacteriaceae	Brevibacterium	paucivorans	0.9987416916
1216afd65d889f53196dbc10b1b06819	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Brevibacteriaceae	Brevibacterium	paucivorans	0.9995192198
77a4c443f1410dda36d67fed12b624ac	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Cellulomonadaceae	Actinotalea	ND	0.9997280933
ce7ff4b7bcb52e261482d466cb31e9a2	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Cellulomonadaceae	Cellulomonas	ND	0.7202055769
3b15920b4fa51feeecad1fce66a8122c	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Cellulomonadaceae	Cellulomonas	ND	0.731775683
3d6832ee45b4b11c6d7fd11023924253	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Cellulomonadaceae	Cellulomonas	ND	0.7489759071
e93158c558ee064ee5b24e54a795c018	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Cellulomonadaceae	Cellulomonas	ND	0.7641495163
52ff583348b053543f90290ef8f3b58d	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Cellulomonadaceae	Cellulomonas	ND	0.9059624273
8ff770500f973d296d91d5a852d6c0a9	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Cellulomonadaceae	Cellulomonas	uda	0.7942042758
ca6c86f85cd47bac4a3a310359fc680b	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Cellulomonadaceae	Cellulomonas	uda	0.819284359
bf1d6a09acea01ef94046f341e96a634	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Cellulomonadaceae	Cellulomonas	uda	0.8323755545
cb0568e2fa9802b9323ee6ce2947b496	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Cellulomonadaceae	Cellulomonas	xylanilytica	0.7432401334
e08723b654e7c644a82f2ffa2f7dbb54	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Cellulomonadaceae	Cellulomonas	xylanilytica	0.7883713759
e29f5df71abd13cb40c86a39dba8947b	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Cellulomonadaceae	Demequina	ND	0.9999511684
650e7d1220e01fbfbc594969851e0a3d	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Cellulomonadaceae	Demequina	ND	0.9999658774
0ec9226861ca2a0dbd4e723705b3c9c8	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Cellulomonadaceae	Demequina	ND	0.9999666821
2003cd4817a895b7b858c23e9345613f	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Cellulomonadaceae	Demequina	ND	0.9999969736
1788ee5c1b99fc1eccfa795f8857c3f7	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Cellulomonadaceae	ND	ND	0.7194480346
24d747a4024b5dd6b543dbdfbdfca317	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Cellulomonadaceae	ND	ND	0.7755545858
1c11097c5c175520867f6bb4031885ac	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Cellulomonadaceae	ND	ND	0.8025067137
225f92657849b3f123a2a3e760953a4c	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Cellulomonadaceae	ND	ND	0.8076164076
e483c1415062632ba3c38ac9a41c4efe	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Cellulomonadaceae	ND	ND	0.81376152
02545477f92999ad3bbce09bbf8712e5	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Cellulomonadaceae	ND	ND	0.8755491447
f5e17033bd51e5d095ec0c62c4879505	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Cellulomonadaceae	ND	ND	0.9195009837
6321a27539faeb2209928270e814aea6	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Cellulomonadaceae	ND	ND	0.964992834
a075927a00f60dc56da3f4e674e7e495	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Cellulomonadaceae	ND	ND	0.9678102132
ea54e955cb0aa8d82406a8b41429f9e2	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Cellulomonadaceae	ND	ND	0.9691046319
77ffdfeec538b5113549440c26ab8393	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Cellulomonadaceae	ND	ND	0.9936185327
0ab3a8687467a886fc8721152e7aa5cd	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Cellulomonadaceae	ND	ND	0.9936653992
a7acf6a80f0496d7299ed9f07923b865	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Corynebacteriaceae	Corynebacterium	durum	0.9999474671
dd40da4fd0d615d4d0ea0b48115724fc	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Corynebacteriaceae	Corynebacterium	durum	0.9999643262
4578b3e6f19643cc4182300e68839979	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Corynebacteriaceae	Corynebacterium	kroppenstedtii	0.9999954547
b691448cdf5f0a989703b2b86389a90e	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Corynebacteriaceae	Corynebacterium	mastitidis	0.8981566643
821dbccdc1e0a389d5c7dfe08cd9fb99	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Corynebacteriaceae	Corynebacterium	mastitidis	0.9200376775
6d82e42e6b0a259319de19f0e951d39f	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Corynebacteriaceae	Corynebacterium	ND	0.7201113145
000b47706c39e94e499ab9fe0cc8c91b	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Corynebacteriaceae	Corynebacterium	ND	0.7223079213
52d7d8bf522f3ff2c91817a254d5745f	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Corynebacteriaceae	Corynebacterium	ND	0.7367699649
34f9385bff8e5eb8080699fec84087c5	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Corynebacteriaceae	Corynebacterium	ND	0.7472482802
33b39c8d336838fad78c017ef0db47e3	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Corynebacteriaceae	Corynebacterium	ND	0.7512860252
6219adae0be33cbec655abbfc0a6d813	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Corynebacteriaceae	Corynebacterium	ND	0.7641803615
b011cc6086cb1b118d02a60b35886504	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Corynebacteriaceae	Corynebacterium	ND	0.7796043963
d4b71f26f87b895fe865135929b4f467	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Corynebacteriaceae	Corynebacterium	ND	0.7873432351
d5aae32c136aa938c209f981ddf64a38	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Corynebacteriaceae	Corynebacterium	ND	0.7899873743
ff6c2bdbe19e3e3751658be06a804ced	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Corynebacteriaceae	Corynebacterium	ND	0.8083599259
820cab12731438121b9861c09da1dc42	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Corynebacteriaceae	Corynebacterium	ND	0.8123720347
575e94e07151ef907869ef5c054f54fb	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Corynebacteriaceae	Corynebacterium	ND	0.8222159038
4fa4c199b9e388300386e4ada329960c	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Corynebacteriaceae	Corynebacterium	ND	0.8344259859
d520bf7ac17657a60c5a91fb7f681ee3	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Corynebacteriaceae	Corynebacterium	ND	0.8450204431
129e43fcecdc21fe26044673213e1192	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Corynebacteriaceae	Corynebacterium	ND	0.8497359321
192750f4772d19d0b529d8e46e22bb1f	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Corynebacteriaceae	Corynebacterium	ND	0.8771911896
731edb1c5f62ca4a67b6b61247aee0fc	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Corynebacteriaceae	Corynebacterium	ND	0.8833899085
b9429c415c50d99e2ce726c862478b9c	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Corynebacteriaceae	Corynebacterium	ND	0.8904085287
eb4ca3caee9fbef9b6e37bf2c7e6a650	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Corynebacteriaceae	Corynebacterium	ND	0.8947488254
7615f23cfd71c80ea86c30bc7622aa95	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Corynebacteriaceae	Corynebacterium	ND	0.8964693145
aed732a0a0114578a30e6c295a2a9f5c	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Corynebacteriaceae	Corynebacterium	ND	0.9089138211
c4a832c36a7fbbcb64356b04d3986e80	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Corynebacteriaceae	Corynebacterium	ND	0.9223122459
f55ef6a6c12516c92a2b0a3692c3b4df	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Corynebacteriaceae	Corynebacterium	ND	0.9266306696
e2f222bafba4898b38bf7b4c53274f74	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Corynebacteriaceae	Corynebacterium	ND	0.9291636451
235fe9f07ad6d21a5033c18db8cf63ff	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Corynebacteriaceae	Corynebacterium	ND	0.9363688553
6f578baf9c289b50f3b29302c4d9feaa	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Corynebacteriaceae	Corynebacterium	ND	0.9471038557
5b52b227f400eee3a33361a2c6e0076c	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Corynebacteriaceae	Corynebacterium	ND	0.9547266641
6e17304ec7edc0798c5adea918813200	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Corynebacteriaceae	Corynebacterium	ND	0.9571134555
da2056595cba4018bee0130d56ff4e52	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Corynebacteriaceae	Corynebacterium	ND	0.9589266067
0f3b7cf37b4d7b0f9e26fcf4105f3f7b	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Corynebacteriaceae	Corynebacterium	ND	0.9624974093
95b3a7401bf90508a812ff57b7925b9d	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Corynebacteriaceae	Corynebacterium	ND	0.9626454632
9a105368b5c3265b11d69c60042c62d2	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Corynebacteriaceae	Corynebacterium	ND	0.9687567716
f09bf9957216b9fa9cffa22bc2a6b45f	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Corynebacteriaceae	Corynebacterium	ND	0.969884652
8c1c388b8563bd8a200d829fa2f78ca7	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Corynebacteriaceae	Corynebacterium	ND	0.9722657686
bb6ba19e9a6e17db7f62a85abd2ba8b3	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Corynebacteriaceae	Corynebacterium	ND	0.9756421803
032bffacd9b4c5587e4d2c02bd368039	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Corynebacteriaceae	Corynebacterium	ND	0.9759656311
d5a7219f4c63ef8d2424234bcc7521d3	Bacteria	Actinobacteria	Actinobact.	Actinomycetales	Corynebacteriaceae	Corynebacterium	ND	0.9815373299
